chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr7	19698339	19698403	0,1,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,2,0,0,0,0,0,0,0,0,0	213,265,243,329,267,216,70,7,232,181,65,248,364	480,34,336,204,63,148,71,162,223,278,132,193,177,390	65	353	0.0,0.02008192058254632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.13772922356613349,0.0,0.0,0.14705269735471782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.018796802658326475	1.0	1.0
chr7	43952852	43952895	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0	48,94,88,199,169,104,79,1,119,73,79,101,34	65,186,189,165,49,146,90,178,93,56,49,81,94,151	44	332	0.0,0.1383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.07394209354120262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.005359447530939737	1.0	1.0
chr7	80743715	80743792	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,16,1,113,224,1,429,12,0,269,138,152,13	3,2,60,77,295,31,233,69,0,0,90,0,35,93	78	366	nan,0.22676579925650564,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11972522080471049,nan,nan,0.0,nan,0.0,0.0	0.009730961677435923	1.0	1.0
chr7	130519295	130519355	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,1,0,0,0	1,2,4,2,4,0,121,8,0,410,134,0,286	0,0,2,6,121,1,162,160,0,0,274,0,226,1	61	349	0.0,0.7409766454352442,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0	nan,nan,0.7409766454352442,0.0,0.0,0.0,0.0,0.0,nan,nan,0.020453613080935407,nan,0.0,0.0	-0.010505697513828863	1.0	1.0
chr7	130536912	130536982	0,3,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,60,0,0,101,41,4,205	0,4,3,5,47,1,60,181,0,0,333,0,244,0	71	359	nan,1.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0	nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan	0.14285714285714285	0.5714492796764927	1.0
chr7	141804415	141804609	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,1,0,1,3	0,0,0,0,3,0,0,3,0,0,5,0,2,3	195	483	nan,1.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0	nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0	0.2	0.15248404788165804	1.0
chr14	24138154	24138236	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	153,179,220,140,113,183,244,9,163,278,172,251,34	133,244,267,173,227,180,212,38,190,121,34,106,32,176	83	371	0.0,0.047567151740496194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.003659011672345861	1.0	1.0
chr19	4430575	4432054	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	65,44,163,16,89,75,26,1,106,44,159,106,3	68,60,68,60,22,51,34,9,103,91,3,103,26,52	288	576	0.0,0.04347826086956519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0033444816053511683	1.0	1.0
chr19	17585008	17586009	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,2,0,2,0,0,0,0,0,1,0,1	0,0,2,0,1,1,0,0,0,0,2,2,1,3	288	576	nan,0.6666666666666667,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0	nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0	0.13333333333333336	0.6796267367967243	1.0
chr19	44132945	44132999	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,13,11,22,20,19,53,0,12,32,50,12,13	28,7,23,24,31,12,52,23,21,17,15,14,13,25	55	343	0.0,0.489650249821556,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.04080418748512967	1.0	1.0
chr19	57702177	57702344	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	75,69,101,96,64,82,165,0,89,97,163,73,53	87,13,101,89,95,50,123,53,121,54,73,61,74,72	168	456	0.0,0.03784860557768932,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0031540504648074432	1.0	1.0
chr1	20356706	20356793	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,8,2,2,6,24,0,2	0,1,2,2,22,1,15,3,3,1,6,0,0,0	88	376	nan,1.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0	nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan	0.125	0.6590657856292768	1.0
chr1	39368256	39368299	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	49,56,71,53,84,49,138,3,43,121,116,76,96	58,33,68,73,82,37,111,122,65,27,126,63,130,58	44	332	0.0,0.11874105865522178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.009133927588863213	1.0	1.0
chr1	160997741	160997822	0,4,1,2,0,0,0,2,0,0,0,1,0	0,0,0,0,2,0,1,0,0,2,0,2,1,1	1541,591,2435,129,27,2103,338,21,2280,448,255,99,116	2321,64,254,62,747,113,286,22,2798,2020,53,2141,44,42	82	370	0.0,0.02963437587601625,0.0018496300739850868,0.06538257642693057,0.0,0.0,0.0,0.3005686433793663,0.0,0.0,0.0,0.04359095193213958,0.0	0.0,0.0,0.0,0.0,0.011936639029583529,0.0,0.01553186130467632,0.0,0.0,0.00444764995792768,0.0,0.004197343195199155,0.09301156359979901,0.09701101206082863	0.01777251422370298	1.0	1.0
chr1	182887532	182887671	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1430,1988,2496,1474,2152,1774,389,18,2436,507,564,2670,138	2654,518,2891,2600,315,1773,350,434,1629,1432,359,1405,435,2281	140	428	0.0,0.0015354370255571403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00011811054042747234	1.0	1.0
chr6	47574225	47576562	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	126,69,134,61,45,162,181,9,163,185,158,32,54	205,4,35,19,168,21,138,22,242,160,25,170,17,66	288	576	0.0,0.05479452054794509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.004214963119072699	1.0	1.0
chr6	97156777	97156843	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,0,5,2,1,0,1,4,2,2,1	2,1,4,2,0,0,2,0,2,0,1,0,1,2	67	355	0.0,0.8412322274881516,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0	0.07647565704437742	0.7566301611581874	1.0
chr18	80137452	80137483	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	865,924,1033,776,910,1092,202,14,1111,221,176,1010,10	1154,1052,1087,919,186,781,224,43,961,974,18,911,35,810	32	320	0.0,0.010706638115631661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0008235875473562817	1.0	1.0
chr16	15700738	15700928	0,1,0,0,0,6,1,2,2,1,0,0,0	0,0,0,0,0,0,5,0,0,0,0,0,1,0	75,241,221,243,283,92,45,5,136,38,66,479,5	117,271,412,365,35,304,42,26,126,54,9,87,11,427	191	479	0.0,0.010298860460115966,0.0,0.0,0.0,0.14056539176367022,0.05278818602600843,0.5007841087297439,0.035568426524095975,0.061910301150316704,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.22991264279543056,0.0,0.0,0.0,0.0,0.0,0.18565891472868223,0.0	0.03200210767770248	1.0	1.0
chr16	15700738	15700936	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	75,240,223,239,277,90,45,5,136,40,64,486,5	118,277,415,366,35,301,42,27,127,55,9,86,10,427	199	487	0.0,0.010093891848197867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0007764532190921436	1.0	1.0
chr9	124353430	124353466	0,1,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	12,66,25,100,125,14,241,2,25,95,184,64,21	16,112,67,96,131,66,148,20,17,19,18,20,15,96	37	325	0.0,0.11745572822551498,0.0,0.14942528735632188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30516431924882625,0.0,0.0	-0.0012681424840056306	1.0	1.0
chr5	73555464	73555579	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	8,16,1,24,11,6,63,6,4,120,105,23,5	8,1,28,29,87,7,76,11,15,6,20,13,11,28	116	404	0.0,0.17876106194690256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112970711297072,0.0,0.0	-0.001341797018843724	1.0	1.0
chr5	140689911	140689955	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,4,10,7,8,5,20,2,5,87,34,8,18	4,4,12,21,28,7,36,36,6,7,28,5,23,10	45	333	0.0,0.6491228070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.04993252361673414	0.8816526970055887	1.0
chr3	69027899	69027991	0,5,0,3,0,0,0,0,0,0,0,0,1	0,0,2,0,0,0,1,0,1,0,0,2,0,1	3,0,1,4,0,1,2,2,0,40,12,2,11	0,0,0,4,8,0,10,5,2,0,6,2,7,6	93	381	0.0,1.0,0.0,0.7544554455445545,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.2713675213675214	nan,nan,1.0,0.0,0.0,nan,0.2906178489702518,0.0,0.671957671957672,nan,0.0,0.8037974683544304,0.0,0.4057507987220448	-0.13304665453570572	1.0	1.0
chr3	69027899	69027954	0,1,0,1,0,0,0,0,0,0,1,0,3	0,0,2,5,0,0,0,0,1,0,0,2,0,0	39,30,39,128,61,29,191,19,41,353,159,54,165	54,4,49,69,259,38,230,91,48,35,81,40,115,94	56	344	0.0,0.1699604743083004,0.0,0.04579339723109688,0.0,0.0,0.0,0.0,0.0,0.0,0.037197231833909994,0.0,0.10046728971962615	0.0,0.0,0.20046620046620056,0.3080229226361031,0.0,0.0,0.0,0.0,0.11345646437994716,0.0,0.0,0.23497267759562845,0.0,0.0	-0.03402241726764485	1.0	1.0
chr3	101576807	101576918	0,1,0,0,0,0,0,0,0,1,0,0,1	0,0,1,0,0,0,0,0,0,0,0,0,0,0	78992,115566,89342,73842,56061,105177,28678,1248,84513,22272,19252,58846,8900	90360,61033,56458,48432,33065,44936,26637,10520,102708,74668,16319,79742,5857,49992	112	400	0.0,3.0902845163049975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016032938067966906,0.0,0.0,0.00040112314480555966	0.0,0.0,6.325414757457626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4.1047644343991264e-05	1.0	1.0
chr11	57189838	57189969	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,33,28,17,19,11,46,1,39,35,48,60,0	5,41,56,44,35,34,64,9,4,11,18,2,9,64	132	420	0.0,0.08793969849246219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0073283082077051824	1.0	1.0
chr11	69651724	69651779	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	406,745,332,1477,1729,433,951,41,360,564,1674,1472,37	642,65,2518,1150,655,1095,743,37,408,222,19,284,34,2057	56	344	0.0,0.008178014454165106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0006290780349357774	1.0	1.0
chr11	69651724	69651769	0,2,0,1,0,0,1,1,2,1,0,0,1	0,0,2,0,0,0,1,0,0,0,0,0,0,1	437,767,336,1495,1756,434,955,39,370,569,1716,1506,41	646,64,2567,1180,666,1140,764,36,411,227,25,288,42,2106	46	334	0.0,0.01858136300417257,0.0,0.004833294744153616,0.0,0.0,0.007545635279233687,0.15695488721804518,0.03776571687019448,0.012599969820431656,0.0,0.0,0.15045045045045058	0.0,0.0,0.0056252631578948,0.0,0.0,0.0,0.009414284908957682,0.0,0.0,0.0,0.0,0.0,0.0,0.0034358605081781235	0.028582736988671135	1.0	1.0
chr11	99022766	99022839	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,6,1,0,0,6,0,12	0,0,0,0,9,0,5,9,0,0,17,0,6,0	74	362	nan,1.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,0.0	nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan	0.16666666666666666	0.02485058450472677	1.0
chr4	137521493	137521578	0,4,0,4,0,1,0,1,0,1,0,2,1	7,1,4,0,0,0,0,5,1,0,0,0,0,0	505,1096,183,837,1323,926,317,4,236,342,171,515,5	728,1413,1154,3394,205,1537,266,14,751,235,38,446,12,619	86	374	0.0,0.015623694544239286,0.0,0.020359835597049458,0.0,0.004674415698037726,0.0,0.5208913649025071,0.0,0.012556234472571037,0.0,0.016608197522092527,0.46517412935323377	0.04013736853402017,0.0030682899616053527,0.014850109191979377,0.0,0.0,0.0,0.0,0.6083279115159401,0.0057573891625616325,0.0,0.0,0.0,0.0,0.0	0.033212067695037616	1.0	1.0
chr4	145128178	145128244	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	526,674,374,556,604,622,153,6,491,199,182,418,35	881,22,480,354,165,258,125,138,554,345,72,406,128,512	67	355	0.0,0.007799969239557947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0005999976338121498	1.0	1.0
chr10	7807383	7807456	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,27,15,37,16,8,84,19,16,207,101,38,16	24,2,25,35,191,13,107,24,37,19,76,30,60,51	74	362	0.0,0.15338983050847455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.011799217731421119	1.0	1.0
chr10	42318502	42318591	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,2,1,0,0,0	0,0,2,4,5,0,1,12,0,0,24,0,13,2	90	378	nan,1.0,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan	nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	0.25	0.0007603920994354585	0.22545625748261344
chr13	49432466	49432545	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	2,0,1,2,1,0,0,0,0,1,0,0,0	0,0,0,0,1,2,1,0,0,0,1,0,2,0	80	368	0.0,1.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.8214285714285714,nan,0.0,nan	0.0023809523809523725	1.0	1.0
chr2	3497944	3498021	0,1,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0	35,61,55,63,112,57,23,0,37,24,28,92,53	112,21,73,60,9,31,18,41,35,26,38,25,54,156	78	366	0.0,0.07142857142857151,0.0,0.0,0.0,0.19805194805194803,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27293064876957496,0.0,0.0	0.002961663616026039	1.0	1.0
chr2	11755568	11755640	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,10,1,4,2,1,0,0,4,2,4,2,1	1,4,3,2,2,1,4,1,2,2,3,2,0,2	73	361	nan,0.3308890925756187,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0	0.033088909257561874	1.0	1.0
chr2	121337774	121337821	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,12,20,16,21,2,23,0,10,25,32,13,114	6,0,12,24,18,12,27,100,7,6,165,5,133,20	48	336	0.0,0.36842105263157887,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.030701754385964907	1.0	1.0
chr2	154857534	154857775	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,230,2,0,33,65,0,41	0,0,0,0,77,0,124,295,1,0,44,0,312,0	242	530	nan,1.0,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,nan,0.0	nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan	0.14285714285714285	1.0	1.0
chr17	8388917	8388987	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,2,7,1,0,1,1,0,5,2,1,1,0	4,0,5,1,3,0,0,0,1,1,0,0,2,2	71	359	0.0,0.7165668662674651,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan	0.0,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0	0.07165668662674651	0.9648861207832817	1.0
chr17	78842230	78842272	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	7,3,9,6,6,3,12,0,14,8,9,4,20	6,7,10,6,11,6,23,12,4,6,7,7,19,4	43	331	0.0,0.7195652173913043,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.05996376811594203	0.7193692758860433	1.0
chr17	78972339	78972402	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	345,478,1125,1094,296,608,1969,62,888,1996,1337,422,26	459,518,427,313,1956,297,1225,49,530,344,39,422,43,433	64	352	0.0,0.011375387797311287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0008750298305624067	1.0	1.0
chr17	47650024	47650091	0,0,2,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0	814,1176,1646,673,1203,1111,108,1,1577,99,124,1483,14	1942,1432,1388,1051,90,858,106,38,1191,1061,33,1066,32,1338	68	356	0.0,0.0,0.0063210227272727515,0.0,0.0,0.0,0.0,0.839622641509434,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.04706504494976205,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.06171080063168675	1.0	1.0
chr7	19698324	19698403	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	211,264,242,318,277,229,77,7,241,202,76,256,354	472,33,353,212,65,160,76,161,218,283,137,195,180,381	80	368	0.0,0.0,0.018653690186536842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0014348992451182186	1.0	1.0
chr7	19698340	19698403	0,0,1,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	216,271,247,333,272,217,69,7,233,182,65,254,367	483,34,337,206,63,149,70,165,223,281,133,202,178,394	64	352	0.0,0.0,0.0217821782178218,0.0,0.0,0.0,0.0,0.0,0.023060796645702264,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0034494596048864666	1.0	1.0
chr7	19698338	19698403	0,0,1,0,0,0,1,0,0,1,2,0,0	0,0,0,0,0,0,0,1,0,5,2,0,0,0	208,258,239,322,266,213,70,7,226,178,64,244,356	475,33,333,198,61,149,71,160,218,278,133,190,173,383	66	354	0.0,0.0,0.021949404761904767,0.0,0.0,0.0,0.07117008443908313,0.0,0.0,0.029251363411006426,0.14355231143552316,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243540406816925,0.0,0.08798091261556817,0.07463630613535743,0.0,0.0,0.0	0.006523297802291272	1.0	1.0
chr6	43523828	43523883	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	297,693,626,335,460,385,188,6,611,161,240,493,26	509,333,562,429,165,394,178,59,449,371,59,390,62,486	56	344	0.0,0.0,0.00971751412429378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0007475010864841369	1.0	1.0
chr9	121766583	121766696	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	183,238,373,461,427,221,290,7,278,261,219,459,16	298,577,542,528,179,386,210,47,193,244,47,158,63,406	114	402	0.0,0.0,0.009365389991613071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.000720414614739467	1.0	1.0
chr18	32412476	32412586	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	2840,3863,6483,2386,3159,3554,1815,42,4491,1104,2702,4418,183	3761,3229,4750,4883,1222,4137,1208,423,5019,2953,317,3938,245,3420	111	399	0.0,0.0,0.0005541574307095232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4.262749466996332e-05	1.0	1.0
chr1	185297374	185297472	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	473,228,484,241,219,431,477,43,460,411,768,320,37	452,33,335,259,467,193,664,172,497,261,156,365,151,268	99	387	0.0,0.0,0.008011924725172426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0006163019019363405	1.0	1.0
chr15	74544346	74544407	0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1070,357,1077,149,316,1495,37,1,1097,93,77,461,4	1584,235,526,290,33,264,74,7,1024,1356,17,847,9,340	62	350	0.0,0.0,0.010374366422622017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0007980281863555397	1.0	1.0
chr15	74955336	74955933	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	304,256,568,69,76,414,156,10,546,72,74,87,24	485,140,85,82,105,69,127,138,332,499,139,316,92,83	288	576	0.0,0.0,0.0035087719298245723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00026990553306342866	1.0	1.0
chr3	88058088	88058129	0,0,1,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0	672,864,699,1227,1227,970,524,27,809,554,442,1147,69	914,488,1347,1341,411,1024,415,180,963,591,107,626,126,1268	42	330	0.0,0.0,0.011115602263540802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10223048327137552	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.008718929656532025	1.0	1.0
