chr	start	end	len
chr2	41408235	41435633	27399
chr2	41670901	41960778	289878
chr2	44752047	44860326	108280
chr2	44752047	44756435	4389
chr2	48870289	48873473	3185
chr2	48927096	48940400	13305
chr2	49231672	49246206	14535
chr2	49272041	49298729	26689
chr2	49732704	49752353	19650
chr2	53036504	53068610	32107
chr2	53108252	53126111	17860
chr2	54477648	54516681	39034
chr2	58280239	58296165	15927
chr2	58500484	58516300	15817
chr2	58980370	58983007	2638
chr2	59266388	59318644	52257
chr2	59305066	59305492	427
chr2	59646769	59724849	78081
chr2	59646769	59807689	160921
chr2	59699348	59724849	25502
chr2	59907439	59917498	10060
chr2	59932105	59960105	28001
chr2	59968627	60006189	37563
chr2	61613651	61627839	14189
chr2	62267401	62304775	37375
chr2	62734219	62777681	43463
chr2	65671602	65686847	15246
chr2	65715660	65733351	17692
chr2	65860531	65878052	17522
chr2	66184848	66186153	1306
chr2	68263235	68314603	51369
chr2	68263235	68359034	95800
chr2	68263235	68410141	146907
chr2	68307041	68314603	7563
chr2	68307041	68359034	51994
chr2	68314364	68359034	44671
chr2	68358814	68410141	51328
chr2	68366074	68410141	44068
chr2	68390914	68410141	19228
chr2	68398424	68410141	11718
chr2	68934515	68947357	12843
chr2	69047145	69071438	24294
chr2	69655499	69665109	9611
chr2	69914414	69922933	8520
chr2	69951343	69959663	8321
chr2	69959567	69971233	11667
chr2	69965374	69979468	14095
chr2	69977719	69993812	16094
chr2	69977719	69988896	11178
chr2	69988786	70009206	20421
chr2	70018573	70019544	972
chr2	70738421	70757549	19129
chr2	70750435	70786995	36561
chr2	70770004	70786995	16992
chr2	70786877	70786995	119
chr2	70967050	70982195	15146
chr2	71298570	71312563	13994
chr2	71506785	71512168	5384
chr2	71819999	71825719	5721
chr2	71819999	71834070	14072
chr2	72174802	72180103	5302
chr2	72799977	72800069	93
chr2	72940543	72971514	30972
chr2	73373615	73374014	400
chr2	73659680	73679903	20224
chr2	73679615	73679903	289
chr2	73823201	73880381	57181
chr2	73842360	73846375	4016
chr2	73842360	73850982	8623
chr2	73842360	73853891	11532
chr2	73842360	73880381	38022
chr2	74547838	74555046	7209
chr2	74568941	74573626	4686
chr2	75891792	75904948	13157
chr2	76058976	76076083	17108
chr2	77719451	77720699	1249
chr2	79640203	79641923	1721
chr2	80340473	80344018	3546
chr2	80506173	80508805	2633
chr2	80512677	80520590	7914
chr2	80517895	80541519	23625
chr2	80519839	80523507	3669
chr2	80520372	80525678	5307
chr2	80530158	80553449	23292
chr2	90444420	90471335	26916
chr2	91003211	91003890	680
chr2	91480313	91480869	557
chr2	91480313	91481980	1668
chr2	91546322	91550758	4437
chr2	91548774	91556632	7859
chr2	91576016	91581238	5223
chr2	91599206	91601126	1921
chr2	91600641	91601126	486
chr2	91686501	91692547	6047
chr2	91766447	91825352	58906
chr2	91768915	91825352	56438
chr2	91805024	91825352	20329
chr2	91810030	91825352	15323
chr2	91885601	91886978	1378
chr2	92214049	92230724	16676
chr2	92221472	92230724	9253
chr2	93012627	93013889	1263
chr2	94358751	94386181	27431
chr2	103028276	103042393	14118
chr2	103768406	103796940	28535
chr2	103771697	103778100	6404
chr2	104192435	104214275	21841
chr2	104430727	104446635	15909
chr2	104470749	104471847	1099
chr2	104608871	104609186	316
chr2	104655689	104660714	5026
chr2	104762811	104780260	17450
chr2	104776172	104780260	4089
chr2	105792216	105814350	22135
chr2	105930719	105937118	6400
chr2	109131485	109137532	6048
chr2	110032332	110041402	9071
chr2	110681815	110775122	93308
chr2	110738771	110761564	22794
chr2	110756938	110761564	4627
chr2	110756938	110795071	38134
chr2	112344488	112358639	14152
chr2	112354174	112355144	971
chr2	112660046	112663342	3297
chr2	112709070	112733029	23960
chr2	112728847	112730544	1698
chr2	112825793	112849686	23894
chr2	112859647	112886684	27038
chr2	112900800	112912403	11604
chr2	112922425	112926976	4552
chr2	112922425	112958250	35826
chr2	113363836	113365829	1994
chr2	113582098	113603289	21192
chr2	117152992	117164995	12004
chr2	118631759	118635277	3519
chr2	118786046	118788114	2069
chr2	119402330	119412627	10298
chr2	119448205	119451450	3246
chr2	119560731	119584652	23922
chr2	119782646	119783970	1325
chr2	119902606	119903733	1128
chr2	119916431	119921842	5412
chr2	119923428	119935666	12239
chr2	119926379	119931934	5556
chr2	120895072	120911211	16140
chr2	121150220	121152568	2349
chr2	121211270	121244096	32827
chr2	121223705	121236869	13165
chr2	121573545	121591762	18218
chr2	122070865	122072309	1445
chr2	122070865	122073005	2141
chr2	122081855	122086969	5115
chr2	125767375	125768333	959
chr2	125840324	125844935	4612
chr2	126797662	126799234	1573
chr2	126823976	126825789	1814
chr2	126835456	126846245	10790
chr2	126917211	126923607	6397
chr2	126919639	126923607	3969
chr2	127080530	127086082	5553
chr2	127226945	127230687	3743
chr2	127459330	127465978	6649
chr2	127465048	127465978	931
chr2	128668925	128684663	15739
chr2	128750100	128759226	9127
chr2	129810488	129811237	750
chr2	130439620	130440579	960
chr2	130503474	130504335	862
chr2	130712260	130717347	5088
chr2	130727148	130741963	14816
chr2	130730789	130740489	9701
chr2	130764453	130770789	6337
chr2	130785459	130822500	37042
chr2	131280157	131287597	7441
chr2	131511984	131516443	4460
chr2	132810989	132812175	1187
chr2	134620555	134639837	19283
chr2	135907499	135910244	2746
chr2	136116177	136116962	786
chr2	139883772	140057499	173728
chr2	139883772	139951579	67808
chr2	139910533	140057499	146967
chr2	139910533	139951579	41047
chr2	139947157	139977713	30557
chr2	139947157	140008819	61663
chr2	139947157	139985208	38052
chr2	139947170	139985208	38039
chr2	139985129	140057499	72371
chr2	140008699	140057499	48801
chr2	142739523	142740991	1469
chr2	142756089	142758909	2821
chr2	142834077	142862540	28464
chr2	143749125	143784703	35579
chr2	144254726	144259178	4453
chr2	144404190	144406622	2433
chr2	144522413	144525696	3284
chr2	145512754	145518947	6194
chr2	146340379	146342749	2371
chr2	146340379	146388684	48306
chr2	146387228	146412868	25641
chr2	146889021	146891284	2264
chr2	146935803	146942979	7177
chr2	146935803	146956296	20494
chr2	148703061	148707023	3963
chr2	148703061	148707205	4145
chr2	151600464	151600977	514
chr2	151729491	151735626	6136
chr2	152324267	152324640	374
chr2	153194277	153195565	1289
chr2	153352272	153354649	2378
chr2	155157774	155163483	5710
chr2	155182158	155202279	20122
chr2	155395720	155402740	7021
chr2	155887109	155911836	24728
chr2	155973343	155974483	1141
chr2	156223335	156254310	30976
chr2	156223335	156251947	28613
chr2	156287801	156288079	279
chr2	156508813	156514210	5398
chr2	158035996	158050213	14218
chr2	158035996	158058827	22832
chr2	158473123	158482501	9379
chr2	158473123	158477763	4641
chr2	158493014	158494622	1609
chr2	160759551	160759604	54
chr2	160779401	160782379	2979
chr2	161008355	161021088	12734
chr2	161656142	161698109	41968
chr2	165787164	165796161	8998
chr2	165805187	165807929	2743
chr2	166047456	166057218	9763
chr2	166116872	166132854	15983
chr2	166609738	166613260	3523
chr2	166826927	166836457	9531
chr2	166834471	166836457	1987
chr2	166848867	166851277	2411
chr2	166859263	166867457	8195
chr2	166921970	166922844	875
chr2	166939635	166941492	1858
chr2	168567139	168571633	4495
chr2	168689299	168710976	21678
chr2	168690966	168710976	20011
chr2	168705123	168710976	5854
chr2	170378723	170387952	9230
chr2	178269317	178302838	33522
chr2	179921152	179939954	18803
chr2	179938411	179939954	1544
chr2	180037383	180038849	1467
chr2	180038725	180039479	755
chr2	180672283	180675427	3145
chr2	181086969	181087683	715
chr2	181096950	181114729	17780
chr2	181112000	181114729	2730
chr14	8150927	8155345	4419
chr14	11952716	11962722	10007
chr14	12091415	12122170	30756
chr14	12411554	12457829	46276
chr14	12411554	12473515	61962
chr14	12418005	12457829	39825
chr14	12418005	12440915	22911
chr14	12418005	12454319	36315
chr14	12439871	12457829	17959
chr14	12439871	12440915	1045
chr14	12439871	12454319	14449
chr14	12449722	12457829	8108
chr14	12597370	12603855	6486
chr14	12705512	12715395	9884
chr14	13951206	13954656	3451
chr14	14013073	14013655	583
chr14	14826936	14836227	9292
chr14	17925596	17963321	37726
chr14	18586851	18630431	43581
chr14	20303953	20309797	5845
chr14	20515523	20524502	8980
chr14	20520554	20531860	11307
chr14	20684022	20685211	1190
chr14	21234833	21240571	5739
chr14	21423503	21423589	87
chr14	21516626	21517498	873
chr14	21618891	21637640	18750
chr14	21626719	21637640	10922
chr14	21626719	21664748	38030
chr14	21774963	21775555	593
chr14	21833801	21838043	4243
chr14	23363801	23386353	22553
chr14	23494539	23509900	15362
chr14	23501125	23509900	8776
chr14	23526725	23591681	64957
chr14	24154231	24166293	12063
chr14	26438679	26470400	31722
chr14	26604674	26606960	2287
chr14	26611967	26628746	16780
chr14	26940244	26959466	19223
chr14	27438599	27442620	4022
chr14	27438599	27446509	7911
chr14	27438599	27480091	41493
chr14	27438599	27450049	11451
chr14	27776826	27777242	417
chr14	27966396	27966563	168
chr14	28040343	28080267	39925
chr14	28040343	28141381	101039
chr14	28080132	28141381	61250
chr14	28972216	29062540	90325
chr14	29043501	29062540	19040
chr14	29055887	29062540	6654
chr14	29293065	29351943	58879
chr14	30045215	30047371	2157
chr14	30066034	30089905	23872
chr14	30123319	30128798	5480
chr14	30178545	30350949	172405
chr14	30738539	30777992	39454
chr14	30769799	30790816	21018
chr14	31006459	31010409	3951
chr14	31030844	31036059	5216
chr14	31040433	31061745	21313
chr14	31061469	31074982	13514
chr14	31061469	31089622	28154
chr14	31184942	31191548	6607
chr14	31387719	31411669	23951
chr14	31482791	31492456	9666
chr14	32217660	32274958	57299
chr14	32250017	32262831	12815
chr14	32250017	32274958	24942
chr14	32541226	32570431	29206
chr14	32569739	32570431	693
chr14	34259625	34268952	9328
chr14	34267501	34268952	1452
chr14	34691682	34695105	3424
chr14	35026745	35323434	296690
chr14	35444214	35452399	8186
chr14	36909017	36941264	32248
chr14	36918434	36941264	22831
chr14	36926839	36941264	14426
chr14	36938584	36941264	2681
chr14	39011969	39012098	130
chr14	40840225	40874239	34015
chr14	45244155	45246516	2362
chr14	45601565	45629753	28189
chr14	45614163	45629753	15591
chr14	45616530	45620840	4311
chr14	45616530	45629753	13224
chr14	47016277	47016795	519
chr14	47693404	47693943	540
chr14	48451143	48486910	35768
chr14	48480304	48486910	6607
chr14	48483250	48486910	3661
chr14	49035999	49039383	3385
chr14	49048704	49052392	3689
chr14	52173777	52173903	127
chr14	52291475	52292218	744
chr14	52299701	52300401	701
chr14	54662168	54667161	4994
chr14	54758439	54759745	1307
chr14	55063805	55068308	4504
chr14	55717168	55719345	2178
chr14	56748835	56772006	23172
chr14	56758630	56772006	13377
chr14	56758630	56764244	5615
chr14	56902696	56914168	11473
chr14	56902696	56903552	857
chr14	56947947	56957103	9157
chr14	57444355	57450741	6387
chr14	57613273	57630332	17060
chr14	57837591	57847062	9472
chr14	57839090	57878459	39370
chr14	57856610	57878459	21850
chr14	60033710	60046760	13051
chr14	60843208	60875307	32100
chr14	61383235	61387509	4275
chr14	61632437	61643455	11019
chr14	62707605	62714418	6814
chr14	63864216	63878188	13973
chr14	64210428	64313755	103328
chr14	64233829	64313755	79927
chr14	64285064	64313755	28692
chr14	64722307	64728324	6018
chr14	64887575	64903318	15744
chr14	65075584	65078189	2606
chr14	65209692	65212223	2532
chr14	65234914	65239914	5001
chr14	65293784	65303202	9419
chr14	65563252	65582960	19709
chr14	66187443	66190234	2792
chr14	66213312	66213552	241
chr14	66303181	66304235	1055
chr14	66813547	66814954	1408
chr14	66824345	66829982	5638
chr14	66824345	66834376	10032
chr14	66828771	66834376	5606
chr14	70141611	70142531	921
chr14	70224310	70267506	43197
chr14	70256360	70267506	11147
chr14	70901489	70926072	24584
chr14	72563484	72584844	21361
chr14	72589754	72599142	9389
chr14	73143189	73147542	4354
chr14	73211604	73216779	5176
chr14	73262529	73282978	20450
chr14	74775581	74807541	31961
chr14	74775581	74786390	10810
chr14	74818492	74858121	39630
chr14	75846394	75846690	297
chr14	77268807	77380688	111882
chr14	77578964	77611393	32430
chr14	77578964	77592992	14029
chr14	77632563	77707685	75123
chr14	77637616	77668793	31178
chr14	78624377	78628165	3789
chr14	78925262	78937209	11948
chr14	78933666	78937209	3544
chr14	78982236	78984302	2067
chr14	79009164	79026077	16914
chr14	79009164	79038201	29038
chr14	79081113	79103696	22584
chr14	79197412	79198460	1049
chr14	79351373	79381629	30257
chr14	79369078	79377521	8444
chr14	84477323	84477687	365
chr14	87457034	87487287	30254
chr14	87472076	87511770	39695
chr14	99186481	99211070	24590
chr14	99196349	99221643	25295
chr14	99987431	100023168	35738
chr14	100022622	100109860	87239
chr14	101888677	101912160	23484
chr14	101902064	101902369	306
chr14	103089302	103095541	6240
chr14	103124399	103136639	12241
chr14	103152120	103156767	4648
chr14	103174766	103177330	2565
chr14	103182354	103291362	109009
chr14	103247747	103282802	35056
chr14	103248362	103260277	11916
chr14	103260196	103291362	31167
chr14	103282598	103291362	8765
chr14	105287617	105294892	7276
chr14	118127495	118130673	3179
chr14	119044500	119077751	33252
chr14	120324794	120325412	619
chr14	120917356	120923585	6230
chr14	120919923	120923585	3663
chr14	121238628	121240042	1415
chr14	121238628	121257966	19339
chr14	121255408	121257966	2559
chr14	121545966	121546656	691
chr14	121545966	121607279	61314
chr14	121594336	121597753	3418
chr14	121625156	121627418	2263
chr14	121628509	121643195	14687
chr14	121905123	121908320	3198
chr14	122123716	122139774	16059
chr14	122616754	122668671	51918
chr14	122650252	122668671	18420
chr14	122664254	122738004	73751
chr14	122668521	122738004	69484
chr14	122690099	122738004	47906
chr14	122701055	122738004	36950
chr14	122971740	122973285	1546
chr14	123299616	123299899	284
chr14	123369938	123371614	1677
chr14	123460237	123572094	111858
chr14	123571940	123599989	28050
chr17	3163113	3164146	1034
chr17	3167963	3178348	10386
chr17	5040580	5097732	57153
chr17	5040580	5264121	223542
chr17	5040580	5127024	86445
chr17	5242828	5291283	48456
chr17	5886997	5891899	4903
chr17	6016266	6019478	3213
chr17	7746565	7756401	9837
chr17	8898861	8930559	31699
chr17	8941141	8953923	12783
chr17	10213206	10213358	153
chr17	10213359	10217803	4445
chr17	10238893	10282981	44089
chr17	10576465	10597281	20817
chr17	11237462	11303711	66250
chr17	12270863	12278111	7249
chr17	12725315	12726833	1519
chr17	13803939	13835356	31418
chr17	14344327	14375519	31193
chr17	14876094	14903558	27465
chr17	15502965	15515710	12746
chr17	17562753	17575387	12635
chr17	23811639	23811731	93
chr17	24516505	24519246	2742
chr17	24565011	24565970	960
chr17	24577750	24578029	280
chr17	24585923	24587449	1527
chr17	24627991	24630999	3009
chr17	25110227	25113257	3031
chr17	25199767	25213106	13340
chr17	25235182	25235627	446
chr17	25841362	25841482	121
chr17	26142618	26143576	959
chr17	26736789	26743131	6343
chr17	26736789	26763448	26660
chr17	26739543	26743131	3589
chr17	26757805	26763448	5644
chr17	26946633	26953151	6519
chr17	27450125	27473124	23000
chr17	28428352	28441053	12702
chr17	29277857	29282891	5035
chr17	30135323	30192730	57408
chr17	30299531	30334332	34802
chr17	30513556	30530365	16810
chr17	30527302	30530365	3064
chr17	30996127	30999226	3100
chr17	31596894	31599514	2621
chr17	32332479	32338823	6345
chr17	33663294	33664584	1291
chr17	33932454	33932751	298
chr17	33958290	33960504	2215
chr17	34844615	34845100	486
chr17	35013265	35013747	483
chr17	35914334	35914804	471
chr17	37054131	37056979	2849
chr17	37054131	37054907	777
chr17	42377160	42377640	481
chr17	43064968	43065233	266
chr17	44638513	44639826	1314
chr17	45452678	45457319	4642
chr17	46218545	46230380	11836
chr17	46238373	46238987	615
chr17	46543180	46543783	604
chr17	47313793	47317921	4129
chr17	47315501	47316613	1113
chr17	50036941	50055627	18687
chr17	50047297	50055627	8331
chr17	50606295	50611195	4901
chr17	50852533	50920603	68071
chr17	50917527	50920603	3077
chr17	50984605	51143421	158817
chr17	51767892	51785640	17749
chr17	51767892	51809287	41396
chr17	56351633	56356056	4424
chr17	56414531	56414682	152
chr17	56434600	56434880	281
chr17	56454187	56455019	833
chr17	57406834	57408495	1662
chr17	57876383	57892093	15711
chr17	63384945	63490887	105943
chr17	63471408	63490887	19480
chr17	63896018	64037664	141647
chr17	63896018	63924178	28161
chr17	63921613	63973157	51545
chr17	63957125	64037664	80540
chr17	63973065	64037664	64600
chr17	63973065	63991716	18652
chr17	63991594	64029346	37753
chr17	64029290	64037664	8375
chr17	64624528	64625451	924
chr17	64624528	64659074	34547
chr17	65592291	65595054	2764
chr17	65857662	65864732	7071
chr17	66024076	66042601	18526
chr17	66024076	66049933	25858
chr17	66024076	66053091	29016
chr17	66027252	66053091	25840
chr17	66037493	66053091	15599
chr17	66087403	66089493	2091
chr17	66809466	66817977	8512
chr17	68314373	68314827	455
chr17	69207859	69210383	2525
chr17	69238345	69257468	19124
chr17	70515954	70662809	146856
chr17	70657454	70662809	5356
chr17	70761075	70766089	5015
chr17	70761075	70787209	26135
chr17	70786788	70787209	422
chr17	71400059	71426522	26464
chr17	71455605	71465669	10065
chr17	71625353	71633726	8374
chr17	71625353	71632141	6789
chr17	71630161	71632141	1981
chr17	71789868	71810982	21115
chr17	71798957	71810982	12026
chr17	74241905	74258505	16601
chr17	74241905	74245087	3183
chr17	74359254	74368961	9708
chr17	74373663	74375125	1463
chr17	74565791	74580562	14772
chr17	74609059	74631737	22679
chr17	74622036	74643495	21460
chr17	74668759	74670382	1624
chr17	78237742	78281366	43625
chr17	78237742	78315746	78005
chr17	78237742	78335355	97614
chr17	78302987	78315746	12760
chr17	78313124	78315746	2623
chr17	78313124	78335355	22232
chr17	78315549	78315746	198
chr17	78400630	78412972	12343
chr17	78760416	78762266	1851
chr17	79650302	79659473	9172
